postalCode,lat,lon
27450,49.26597525,0.608292712
27260,49.19665308,0.431093646
27560,49.23355914,0.50067821
27290,49.24616032,0.671492603
27110,49.08086451,0.932516429
27240,48.83641741,1.045180777
27190,48.99360295,0.86159999
27160,48.89116649,0.93615472
27180,48.99342609,1.054501739
27320,48.84780105,1.16579331
27000,49.01980596,1.141325721
27370,49.22257638,0.96358646
76500,49.32346003,0.91961916
27520,49.256011,0.806150854
76410,49.30291231,1.016633197
27460,49.31714379,1.199924704
76560,49.71506293,0.696128336
76450,49.76312863,0.683371032
76490,49.57303295,0.722697204
76640,49.61528216,0.592055015
76210,49.59722977,0.47271445
76430,49.52583815,0.410289031
76170,49.5462043,0.559209914
76110,49.59234236,0.355855708
46400,44.85293258,1.892263748
17360,45.22117427,-0.05233745
30250,43.77576245,4.082464423
62190,50.56028404,2.441249071
39100,47.0446574,5.493698416
25300,46.91178533,6.300839448
74910,45.96009398,5.853343606
63140,45.92064874,3.062634032
66200,42.62261825,2.951777326
52200,47.89446176,5.347029063
42111,45.77054509,3.829687427
70240,47.71861755,6.208252253
1120,45.8919532,5.089485778
24130,44.93501815,0.439384524
22110,48.33028442,-3.267373018
11500,42.86333629,2.119616586
8800,49.87494693,4.693925996
64330,43.51317083,-0.209205329
33127,44.84499452,-0.79624254
79110,46.11482626,-0.081481837
22200,48.61397698,-3.162564768
68480,47.51184447,7.27206688
85230,46.8816278,-2.016526659
69650,45.88250509,4.80139249
17100,45.7061265,-0.607209727
29350,47.80629285,-3.645807793
88130,48.3720123,6.187051252
20166,41.88317692,8.875953306
20128,41.88317692,8.875953306
29252,48.63706615,-3.815486148
56800,47.88624143,-2.411893558
49370,47.52633319,-0.734181712
32370,43.77833572,0.095639064
59127,50.03532945,3.324661347
63530,45.89684398,3.052253886
52700,48.24766056,5.349248262
35320,47.88038309,-1.553350501
29870,48.54728292,-4.548994822
20133,42.04754407,8.982234497
62173,50.21853888,2.714748255
57230,49.09003285,7.522456475
56480,48.12783286,-3.063749812
34150,43.72073216,3.474703139
80290,49.83772725,2.051214981
20115,42.22611652,8.628625467
80270,49.94234941,1.935727636
40200,44.27810651,-1.214062454
30390,43.95430411,4.636261238
37220,47.12572662,0.350404285
11510,42.91781448,2.943654351
88600,48.16512658,6.733594781
65230,43.27342339,0.581280555
48220,44.34266055,3.890899918
32700,43.94057895,0.536849578
68280,48.0429531,7.421735334
35136,48.07569751,-1.723695252
22130,48.5145641,-2.219383174
20110,41.66846068,8.944950024
29410,48.51055125,-3.87166372
43250,45.40206829,3.309713958
24250,44.74806159,1.186967517
68330,47.58938831,7.580752709
7430,45.22167869,4.723527942
80310,49.92395675,2.105418358
24800,45.36929895,0.867991159
83160,43.1502669,5.992187421
35150,47.94254942,-1.50102029
64450,43.4539724,-0.321143258
22230,48.19121967,-2.301967093
32260,43.46530418,0.610584022
31120,43.50056822,1.42584294
52310,48.21122649,5.116027144
20229,42.39429109,9.40615329
5130,44.50638009,6.107952422
15430,44.98151054,2.936089977
59221,50.5163849,2.893020125
46130,44.92843334,1.856508162
44450,47.28109982,-1.348857713
13170,43.40318083,5.315383721
17250,45.79466562,-0.770915156
7300,45.00675357,4.824559197
82120,43.96281385,0.836059123
54150,49.22572178,5.841585382
29470,48.36020145,-4.382731277
71390,46.676212,4.639438642
22580,48.68194025,-2.93117938
64110,43.27007412,-0.448124756
83470,43.51501849,5.87738568
62650,50.61875358,1.994933161
70800,47.84079323,6.294727667
56650,47.85620995,-3.251817352
26170,44.23414529,5.19435909
25310,47.38908359,6.901161578
67420,48.37378758,7.195797552
20251,42.19210174,9.382398503
73110,45.4862939,6.13460554
6440,43.79381365,7.36031488
54540,48.46773947,6.883866452
81570,43.6090451,2.146106449
25110,47.32213979,6.33070113
16200,45.71065457,-0.206045053
50160,49.03187263,-0.982264113
19380,45.18080268,1.887743838
22330,48.29415179,-2.52349674
1230,45.93369902,5.482756717
66190,42.51317831,3.072834459
42160,45.52220255,4.221695815
46330,44.44566623,1.737836433
72430,47.88607643,-0.226206526
69420,45.47372729,4.757452196
33580,44.65130822,0.157506876
79120,46.26568135,-0.019655404
59188,50.20718331,3.418268468
31540,43.44704218,1.793638505
8110,49.62328937,5.197966302
33890,44.783723,0.052457473
38750,45.09708345,6.084622605
86300,46.60345127,0.726508983
90110,47.73252769,6.995088547
22350,48.26839826,-2.128325756
39310,46.32686034,5.871768159
88490,48.34115038,7.077670046
80115,49.93864229,2.413530346
54170,48.54542958,5.843445661
54470,49.01100983,5.865176255
6410,43.62809875,7.082843647
56700,47.7326604,-3.245086765
42520,45.37217764,4.635383985
20232,42.61228443,9.364421562
73400,45.7630196,6.496205358
73590,45.7630196,6.496205358
24350,45.23041135,0.619121459
20220,42.61734527,8.901471807
65320,43.28217969,-0.106342303
42380,45.42375733,4.082900993
88150,48.26964733,6.515858359
48100,44.63217253,3.332823928
64460,43.40623513,-0.035056729
9600,42.98121188,1.843793204
81220,43.61532526,1.920497386
13390,43.36064734,5.658625517
20225,42.54580381,8.91740616
50680,49.14133377,-1.046734201
33113,44.3575184,-0.472054
52400,47.87130583,5.629307209
13280,43.54681091,4.661738792
22740,48.76166559,-3.153466687
85520,46.42979986,-1.549415068
5170,44.68383448,6.348710561
82140,44.12521799,1.685838777
69210,45.77366452,4.596260252
8370,49.61688208,5.360714301
68440,47.67641186,7.363498607
6620,43.76973478,6.928343507
63590,45.63005315,3.628925492
70000,47.58736287,6.055718366
37340,47.38885294,0.187722877
67310,48.65316144,7.366201373
83660,43.29422215,6.197201867
84600,44.37693547,4.993493219
3360,46.61666236,2.677256097
40465,43.77446726,-0.909935189
64260,43.08415353,-0.444407101
83560,43.58746886,5.849113292
62890,50.7959869,2.088864099
59560,50.7449158,2.967649267
29800,48.43729109,-4.169732468
85470,46.6118301,-1.811563076
20132,41.88448459,9.16699718
64370,43.48574412,-0.552581381
38110,45.53966238,5.383432718
30460,44.02642416,3.885935985
41400,47.39397355,1.303480302
80620,50.13332157,2.06446709
5230,44.54318234,6.336800989
29260,48.60162758,-4.292512946
8140,49.70507506,5.001204266
57200,49.11341713,7.142872485
42720,46.09870397,4.169848593
66600,42.85784578,2.790572771
26760,44.85555604,4.927330844
17580,46.18296247,-1.377296871
22810,48.53119906,-3.381489748
29150,48.2178133,-4.082016056
88100,48.26332194,7.009828034
80120,50.28685102,1.767415668
35580,47.909727,-1.78995707
81350,43.95954807,2.327896276
50660,48.96064692,-1.41744516
44119,47.31836396,-1.626013442
57640,49.18551478,6.278495954
1270,46.34623631,5.310671584
55290,48.58158693,5.307121701
30340,44.15642419,4.192449934
24160,45.3043273,1.073796663
40240,44.05547369,-0.171178859
68680,47.71467365,7.497896496
76790,49.71709798,0.245655976
76540,49.76173588,0.545815332
76400,49.69453009,0.347021409
76111,49.7391322,0.333675394
76760,49.67287978,0.94084712
76113,49.39220083,0.94112624
76190,49.60245524,0.783737644
76890,49.63718403,1.045617058
76570,49.61155828,0.888053539
76770,49.51105415,1.035607559
76140,49.42445088,1.059661837
76480,49.45003673,0.891532413
76940,49.44641385,0.753122835
76720,49.73750171,1.14618131
76590,49.74985563,1.127936278
95300,49.10476999,2.127058911
95690,49.12677271,2.172258054
60360,49.57366674,2.118763716
95310,49.04448624,2.129064476
95220,49.00067736,2.149835445
95480,49.01907947,2.160687048
92420,48.84198411,2.161403578
78170,48.84688208,2.135352427
60110,49.20708757,2.120043306
80160,49.75054068,2.144568386
60790,49.29498349,2.085736824
60240,49.3061472,1.991374757
27150,49.28241673,1.558273619
27700,49.28704888,1.32167631
78910,48.83735016,1.696890275
78790,48.91107434,1.683465808
78270,49.01589946,1.484787106
28260,48.85051808,1.410037732
78200,48.93225133,1.642411191
27730,48.92997197,1.417992568
27940,49.19112767,1.31842436
27430,49.24342286,1.273098873
27920,49.11534717,1.405329725
27950,49.10829094,1.364974376
95490,49.02986877,2.023997591
95640,49.14773261,1.984064563
95810,49.1566609,2.069275204
60120,49.69016297,2.171716811
27720,49.26146611,1.688183268
27120,49.01376058,1.451207677
57920,49.33493323,6.362649522
15500,45.1148067,3.267937074
48310,44.74710893,3.151696216
48210,44.30180816,3.313912838
66100,42.69661718,2.898909869
12210,44.69434171,2.867724457
46240,44.63055803,1.656171421
12320,44.53391964,2.487882345
11410,43.32631929,1.751054907
66550,42.70965947,2.725967212
12350,44.39999854,2.103527179
46170,44.29086281,1.408547786
12360,43.82483659,2.95265741
32160,43.6008679,0.04376007
81250,43.84746862,2.438992781
48600,44.75798187,3.727353112
66150,42.4493732,2.625717445
46310,44.64916285,1.48543139
31190,43.35941382,1.477506186
82440,44.1288464,1.481062486
31440,42.93862686,0.699790767
65130,43.0604572,0.261744734
30126,44.05536273,4.69123766
11120,43.33001929,2.871480932
30900,43.84453315,4.347604753
12500,44.58560996,2.783962982
66500,42.61499076,2.460832909
30300,43.77971738,4.593777289
12140,44.66972924,2.51742348
82110,44.26679681,1.202849873
65710,42.96168571,0.21638977
46600,44.962813,1.530415619
12300,44.54759004,2.325277086
81200,43.49257731,2.323193472
12390,44.4386517,2.366381769
34600,43.6127049,3.166360619
12640,44.1679224,3.156675277
81360,43.72413,2.321732576
31340,43.84265345,1.542638178
32320,43.61629693,0.29615992
66740,42.51877972,2.873492782
65330,43.22343004,0.403252869
34420,43.32999714,3.31728358
48140,44.89856113,3.31606413
34520,43.84482714,3.506367756
34440,43.28116092,3.112382058
81330,43.74298811,2.509041979
32390,43.81364981,0.550103224
34460,43.45454216,3.040671779
48120,44.78513325,3.484894974
34360,43.43800648,2.892888344
9160,43.06085592,0.999807695
34270,43.83036903,3.918349398
82200,44.12579086,1.098007823
86400,46.11842754,0.226318495
33590,45.47610552,-1.063107329
76660,49.84860041,1.450893664
24230,44.83287902,0.068003456
1330,46.02291615,5.088745618
13370,43.72863372,5.183430932
59192,50.38876565,3.505003691
18250,47.3053583,2.656362516
80230,50.13738323,1.518571617
35350,48.63874516,-1.906215034
24140,45.05430015,0.557174869
9130,43.12788479,1.403337592
20167,42.03163619,8.884629312
59160,50.64720168,2.965258703
86100,46.8773402,0.530897252
26330,45.17517882,4.970822594
13620,43.34213505,5.154157501
38510,45.65445885,5.470692442
35290,48.23786481,-2.143526732
42300,46.04505646,4.080073091
62140,50.32346308,2.075206753
53700,48.33983747,-0.291733514
22830,48.31178486,-2.007759354
44410,47.44698344,-2.313377572
74700,45.90671636,6.663429764
57520,49.15160872,6.991584283
63350,45.88526275,3.391970453
9120,43.0020618,1.679750658
17600,45.74865674,-0.873859835
20253,42.68386835,9.368867983
35630,48.30221825,-1.777628219
24260,44.8978386,0.978258854
44660,47.80018043,-1.387371273
56170,47.33966073,-2.87552936
6910,43.85272276,6.935020999
21380,47.45244458,5.049904816
79170,46.14519609,-0.169028898
55200,48.80895896,5.553283504
54280,48.72980389,6.387476128
83220,43.09987534,6.027811533
34310,43.33542644,2.906080428
71530,46.87298426,4.846394275
56490,48.01704677,-2.468990421
5100,44.83963113,6.649993477
13980,43.70765383,5.15094513
6470,44.10828632,6.97213398
85510,46.78499373,-0.996931607
29190,48.18340543,-4.025871758
73120,45.4294144,6.593297283
73600,45.4294144,6.593297283
59780,50.61160954,3.242338066
44120,47.16024311,-1.470842545
16410,45.62487516,0.318188552
68290,47.79173586,6.987222101
62180,50.42778334,1.671810885
13009,43.23438134,5.452586991
14123,49.1407519,-0.342080571
80680,49.8139148,2.324145191
48260,44.73164239,3.052979364
29650,48.57053011,-3.616656404
47190,44.33193347,0.3326368
26220,44.55192944,5.103979767
24290,45.07914774,1.198530379
23400,45.97552287,1.721150628
69700,45.60517963,4.731147804
36330,46.69348627,1.711735689
70360,47.6289999,5.9850429
13117,43.37998279,5.049491608
38460,45.75639782,5.255464033
40390,43.52084032,-1.331613352
25170,47.26167955,5.781345726
44330,47.18469261,-1.194316211
46160,44.57880425,1.795424719
69860,46.22329591,4.514261647
47170,44.05740879,0.126902033
69620,45.92190394,4.520067472
73200,45.65282941,6.349929317
29460,48.32993592,-4.140065413
41250,47.633372,1.481997615
66800,42.47491976,2.00938528
21340,47.00699915,4.633320247
52800,48.01052474,5.233349212
29600,48.56030422,-3.889284196
41150,47.48526946,1.105396589
86530,46.75950872,0.529201077
80580,50.06217526,1.914269324
59143,50.82842083,2.252957761
11220,43.10719071,2.639730091
9220,42.77286328,1.509183055
48190,44.51945712,3.603412592
44620,47.18500382,-1.684398784
58110,47.05845148,3.80959257
47370,44.42516561,0.972836255
59120,50.6089544,3.020264715
54380,48.8204917,6.007409198
71100,46.73550522,4.829224394
35130,47.92710722,-1.295032815
12310,44.36196936,2.903395639
72300,47.76379865,-0.317620798
50140,48.66284467,-0.947800438
29690,48.40307539,-3.766189094
62960,50.54507283,2.343230915
40360,43.5795081,-0.837872654
1300,45.74409312,5.737803657
57340,48.96479018,6.61716502
47130,44.23754224,0.403568898
69370,45.81523934,4.797934496
86120,47.08744242,-0.080992582
68800,47.805359,7.127347268
30210,43.91149899,4.560941505
70320,47.89562418,6.333579174
68630,48.15060134,7.311585414
42580,45.48774759,4.39845515
35230,47.98539186,-1.665839763
3220,46.36143665,3.657476589
56310,48.03458054,-3.102187564
4120,43.79657933,6.326853401
24330,45.11437873,0.933277237
63880,45.69057439,3.636274992
23140,46.15978143,2.073324725
16560,45.79335351,0.193553191
47400,44.41802357,0.394613065
43120,45.33060788,4.205961729
25550,47.52265373,6.751840972
80130,50.08656739,1.544375519
14450,49.37884687,-1.001421204
42560,45.5275783,3.977435563
83350,43.2184142,6.636972429
22570,48.22758542,-3.088830473
14310,49.10440327,-0.641026083
14440,49.27796642,-0.361747569
27530,48.87109229,1.411416327
28410,48.81886351,1.560183659
27750,48.9019844,1.39692884
78980,48.95515119,1.541073218
78840,49.04915367,1.610084148
27620,49.08215172,1.533119795
27630,49.12975287,1.563869688
27420,49.23675051,1.603923324
27510,49.15140925,1.596743165
95800,49.04005518,2.050747973
78955,48.94526535,2.028681328
78160,48.86556999,2.091744638
78510,48.97808833,2.008127528
78680,48.94792659,1.813500831
78210,48.80627791,2.065465164
78770,48.87267649,1.798558951
78150,48.83274888,2.105297789
78480,48.98712714,1.963152832
78940,48.80251953,1.768501756
78300,48.92381147,2.028139402
78124,48.88888592,1.874731775
78121,48.88232099,1.920795575
78410,48.96812293,1.873121892
78540,48.96514839,1.974057495
78126,48.9285125,1.84145962
78780,48.99872956,2.053944092
78930,48.9230504,1.766798239
78440,48.97607162,1.768583063
78570,48.98109673,2.049491864
78810,48.88014166,1.979318533
78580,48.90756232,1.83903628
95520,49.06850931,2.063289929
95180,49.02720401,1.974070922
60119,49.20275695,2.014024314
95450,49.11581084,1.85708447
95420,49.18436596,1.728618227
20165,41.70033803,9.031690987
16380,45.58099684,0.398955075
68126,48.13915339,7.340548529
50520,48.6623489,-1.048074209
31270,43.52614884,1.34673571
73300,45.18852165,6.339586142
7400,44.54288217,4.664225406
30200,44.20043739,4.622542164
4600,44.08502562,5.992476717
56690,47.75707984,-3.175591472
85120,46.61924158,-0.767123213
4240,43.99293023,6.698570338
15200,45.18718285,2.400598087
1500,45.93670039,5.332570394
63150,45.57967587,2.749672393
81150,43.94367232,2.071578776
82300,44.17184107,1.565873144
32490,43.56420064,0.984291581
81240,43.4501055,2.594056133
11610,43.27550235,2.28207566
46350,44.79507326,1.545616846
12460,44.71093636,2.753423835
82230,43.9329276,1.53286318
11560,43.21493286,3.175747377
48130,44.65273186,3.287939717
34850,43.40920882,3.512768779
12580,44.54364133,2.57585005
30430,44.2308765,4.364345408
81540,43.44120878,2.080472429
48400,44.15822861,3.605507606
11390,43.38800394,2.303094039
12200,44.3217053,2.081629112
66140,42.68408295,3.011014171
81400,44.04121649,2.197641824
46270,44.63257206,2.10820358
9100,43.12364399,1.615864889
30630,44.20861553,4.439288788
34550,43.35740337,3.415884099
30600,43.62572583,4.305928961
12190,44.60555792,2.67034563
30170,44.00083181,3.823061821
12170,44.0411186,2.492498268
66260,42.39675525,2.621837551
46800,44.40287425,1.183514272
32550,43.57345833,0.515510096
32190,43.73098684,0.219666885
81100,43.61560935,2.238155693
48000,44.58577004,3.418119446
46090,44.49752288,1.389416942
34560,43.53264545,3.671693583
81530,43.79733858,2.594607117
46190,44.87999248,2.035839178
82150,44.31645248,0.946536843
30450,44.42291157,4.018731241
34670,43.65847413,4.010651301
22750,48.58944279,-2.192461377
59158,50.5003394,3.45225066
68128,47.6101791,7.568848429
67230,48.31328381,7.617586249
11330,43.00331259,2.570067161
24450,45.59221921,0.941938025
22710,48.815918,-3.302166091
48200,44.88627694,3.251154352
35780,48.60926048,-2.044074629
69124,45.71793523,5.103280923
56460,47.82490022,-2.497809545
69550,46.04618137,4.421761982
56250,47.78282031,-2.584637308
67120,48.56435893,7.569196626
7130,44.96540434,4.841254608
54720,49.50304889,5.729218751
33290,44.95650634,-0.670409755
17210,45.34990174,-0.26173872
24750,45.24560478,0.778812846
81470,43.59160154,1.84771547
68125,48.13196771,7.37528788
55150,49.30972226,5.430871627
29180,48.09782862,-4.213441475
26140,45.24648736,4.812470765
14250,49.18670559,-0.639572652
23700,45.94105226,2.444890007
53140,48.50381599,-0.297420875
85420,46.33027406,-0.6722344
58400,47.14472252,3.073388806
50430,49.25746093,-1.628375782
59122,50.93551936,2.544723834
13480,43.44959426,5.35006456
11420,43.19400226,1.827058901
64870,43.18750592,-0.55366115
85110,46.66905654,-1.04426965
17780,45.90943904,-1.002741356
29620,48.67909985,-3.706201527
62350,50.62465194,2.57921941
34820,43.7100853,3.898480096
59182,50.35422509,3.172267459
29000,47.99688663,-4.091003018
62118,50.29176149,2.958128612
30260,43.82786128,4.025508781
59227,50.26626635,3.462045639
47180,44.57111738,0.091035293
36700,46.9915665,1.174562327
71200,46.83855424,4.424162635
49125,47.62565282,-0.519919907
45600,47.68490986,2.452860148
38410,45.11525906,5.84071772
21440,47.51207437,4.78870793
17300,45.97373698,-0.986433209
42410,45.44356854,4.73302624
31380,43.71333755,1.550879325
1170,46.36108873,6.084726096
59191,50.10298095,3.377769663
5330,44.93470919,6.600739864
13500,43.37998279,5.049491608
57220,49.14978322,6.617740821
69003,45.75332303,4.86924368
37320,47.17944536,0.73791552
53440,48.28568121,-0.475540307
71250,46.46488608,4.64967805
1560,46.48486667,5.106045792
22270,48.41731118,-2.325517294
3100,46.30912023,2.60133527
89420,47.51977514,4.018916995
76550,49.84726305,1.028678596
12400,43.88468209,2.756737897
26270,44.72173496,4.833002792
63890,45.56358013,3.567956996
58470,46.94129868,3.098323144
19210,45.44299794,1.45507944
20125,42.20962891,8.922445174
62132,50.77007746,1.824989635
69440,45.59296076,4.605936103
35660,47.69806969,-1.934139032
35550,47.8519093,-1.929581568
47230,44.21011431,0.296304729
80690,50.07382365,1.945560268
37290,46.82478555,0.975496546
46500,44.80610323,1.704145404
12380,43.8407025,2.58002376
84270,43.97098461,4.903068513
17260,45.63393786,-0.754241471
32410,43.80381982,0.49749907
35250,48.21849019,-1.607536508
86130,46.69637671,0.443101562
79330,46.86931252,-0.348378734
77510,48.84153031,3.324395168
2400,49.05743634,3.457250922
2540,48.89368917,3.493188965
2850,49.0661822,3.574167194
77138,48.97873857,3.181331336
2650,49.04304716,3.511671521
51210,48.85022985,3.526198361
51700,49.06263011,3.646594809
2210,49.1737212,3.387165556
2880,49.38809279,3.398713581
2200,49.35544357,3.37707461
2470,49.14612964,3.228919244
2600,49.32154145,3.123549073
2160,49.41253301,3.636908596
2220,49.2876227,3.550860491
2370,49.39972533,3.466511688
2130,49.17234281,3.531435714
51170,49.15999975,3.867924098
51130,48.89295279,3.891786521
51530,48.98349221,3.859795863
51480,49.08451565,3.813252621
51160,49.10701992,3.985655826
54730,49.53908813,5.65806173
73130,45.34951691,6.315592583
18340,46.88889886,2.451691426
74200,46.35238331,6.511440269
74890,46.29294434,6.408428416
1800,45.84032804,5.211936792
22400,48.55466889,-2.508934035
33510,44.75456713,-1.08088333
57130,49.06435467,6.0866599
38440,45.49981725,5.233164326
3140,46.21931909,3.249028103
67360,48.89967263,7.791491039
90500,47.46838363,6.926497855
84220,43.9266128,5.252880056
4660,44.09686214,6.144231633
20236,42.36809771,9.125704955
49070,47.47451593,-0.634484384
18360,46.63880875,2.522982939
34610,43.68772587,3.002624985
76390,49.8015782,1.725459444
64190,43.31176738,-0.781204962
30640,43.69569647,4.322264897
32200,43.60716743,0.933565623
9310,42.76989775,1.71802344
19400,45.12731706,1.968847261
52150,48.14041611,5.584560527
22550,48.55758649,-2.29313092
44210,47.12231825,-2.052187473
40370,43.89281685,-0.992445414
19320,45.19859749,1.962601172
54300,48.61105522,6.517398941
32270,43.71515227,0.731327102
66660,42.50278101,3.10432472
68640,47.54944041,7.372438391
54530,48.97168156,5.963452641
54620,49.43730005,5.751492491
88510,48.09300592,6.619977883
88330,48.32197144,6.478132704
88640,48.13947385,6.70803533
88230,48.14248832,7.037376245
54740,48.49942387,6.254623127
88390,48.16697284,6.367810494
88120,48.03065345,6.69819454
68910,48.10966142,7.195551414
68970,48.19444916,7.414402555
57400,48.71149906,7.018461243
54385,48.80349398,5.945462047
54410,48.64562849,6.241810563
52110,48.4004017,4.914280732
57815,48.69135768,6.907705608
8600,50.11491009,4.864544309
57120,49.24384845,6.087690438
54560,49.36983514,5.824673853
67570,48.46024258,7.172817129
54120,48.43558599,6.811669578
57620,48.97431344,7.376600834
88200,47.96918956,6.663340345
55100,49.2012932,5.29813405
67390,48.18256604,7.58172543
67860,48.31127486,7.704398353
57155,49.06615685,6.15306596
55110,49.29528904,5.311286338
58140,47.39865457,3.855869453
58160,46.97670306,3.265724366
88410,48.02123239,5.906234286
55250,48.96726586,5.212631857
55000,48.77020947,5.299578375
68100,47.74923395,7.325446216
68230,48.05496169,7.197637451
21120,47.54763544,5.159698185
68220,47.56293395,7.437414988
53100,48.30762825,-0.614762086
8380,49.87618455,4.296772744
2110,49.91200029,3.483510345
40430,44.28480692,-0.461422871
57800,49.13402901,6.838173493
43230,45.18781777,3.566136568
59400,50.15696004,3.125445783
36000,46.80317784,1.693894037
44490,47.29234397,-2.523264204
14490,49.24926016,-0.8006767
18100,47.23708213,2.078925379
32800,43.85840024,-0.025394196
73470,45.5717202,5.750030878
62143,50.41045194,2.751600107
59139,50.57382574,3.021930872
65250,43.03981398,0.373776318
38840,45.11711424,5.280573242
29300,47.94274064,-3.426230608
20170,41.65172278,9.115667778
50320,48.80865855,-1.402050707
25420,47.46590761,6.747157327
59990,50.34457015,3.645057585
13820,43.35379815,5.199417624
30580,44.11240568,4.294168302
83440,43.64657696,6.612878302
87460,45.79241696,1.63118272
14650,49.18679432,-0.451519504
44117,47.32338371,-2.312176842
48160,44.25929547,3.960826552
88260,48.16120378,6.103917415
18120,47.06703775,2.077470571
68820,47.98760454,6.964326189
20147,42.3183758,8.689433251
44360,47.26493352,-1.784172678
47210,44.66152956,0.816230741
69390,45.64913735,4.809709059
56450,47.63622213,-2.645142013
22390,48.48929829,-3.132228954
53390,47.83860161,-1.185686283
80190,49.79858162,2.973233475
59151,50.28158539,3.113157166
38530,45.42643428,6.049896888
73610,45.54734282,5.813899288
64170,43.39791234,-0.574103121
66210,42.50182175,2.106085382
45500,47.66088488,2.594974649
22150,48.28381618,-2.656029269
41190,47.62146259,1.026208292
59178,50.43001899,3.355854526
55220,49.00983113,5.23324232
34690,43.53394171,3.771441218
62600,50.41445671,1.583005526
29510,48.09375664,-4.020393427
61350,48.514233,-0.75965982
68520,47.73419132,7.128762136
86240,46.54170457,0.292816962
54870,49.46437469,5.706567219
13530,43.43783656,5.700203469
35111,48.57080616,-1.855069199
65590,42.8882172,0.382335955
23220,46.26817219,1.938242154
53970,48.01713063,-0.76595038
24440,44.77393185,0.754215945
79310,46.55954306,-0.255902453
64510,43.24389052,-0.27369478
42550,45.39253692,3.993985842
42460,46.0974493,4.214845958
62123,50.23827275,2.622954195
16480,45.25853574,-0.077009014
85140,46.72382448,-1.203541798
81700,43.56263386,2.077464663
84330,44.09510266,5.14411788
58800,47.26222428,3.591354508
62217,50.25264834,2.760529648
73730,45.5704748,6.42403968
62310,50.47962796,2.100152859
36220,46.74685379,1.037769026
5220,44.99566626,6.469922896
51270,48.83182297,3.743567102
51150,49.00797697,4.125492486
51190,48.95561486,4.024315973
51430,49.21978316,3.99025246
51220,49.36522384,3.986695696
2190,49.4090035,4.029902421
51140,49.2420129,3.826908314
51370,49.26816285,3.959330167
51230,48.79250533,3.92575127
10290,48.38774278,3.652267505
51120,48.73610252,3.673207139
10400,48.51526792,3.553122213
89190,48.22188996,3.50506398
89140,48.26862391,3.259768169
77480,48.4323815,3.247217156
89260,48.28394227,3.454507039
89100,48.25076513,3.326343702
10100,48.44098221,3.654016421
89150,48.22740673,3.124429415
89340,48.30506681,3.132362754
10160,48.2025577,3.627710692
77120,48.7355906,3.134894681
77320,48.705344,3.34705313
77650,48.53649794,3.218498206
77160,48.59196026,3.2482068
51310,48.68050484,3.4744112
77970,48.67619168,3.225981067
51260,48.61869316,3.64369227
77560,48.6422496,3.327604211
10700,48.50000157,4.082466648
10170,48.50172535,3.938641039
10600,48.32681466,4.016180044
10280,48.43705136,3.89885253
10410,48.31847974,4.149491936
10150,48.37271281,4.125534097
10120,48.22904566,3.979652058
10800,48.23683468,4.113798924
10390,48.20793329,4.193987764
10190,48.24744415,3.942817588
10350,48.40114116,3.721675718
51320,48.70828135,4.122980151
10380,48.58532093,3.9849132
17380,46.04562809,-0.701607064
15240,45.30710533,2.441550565
26570,44.22991541,5.422323321
5380,44.6420883,6.48361333
73340,45.71197999,6.131413947
26350,45.19740744,5.1070038
6200,43.71233845,7.237501911
7220,44.50206403,4.619473394
80670,50.06136499,2.186106063
21510,47.63689581,4.693012054
21240,47.33917725,4.997224091
13190,43.35327594,5.511513195
74490,46.13868002,6.464493749
35750,48.13648281,-2.10125462
67330,48.84608615,7.496873969
62150,50.42597819,2.500318244
19190,45.17464293,1.73332241
24700,44.94762343,0.239083628
85770,46.39772176,-0.885848001
24360,45.67132296,0.72219587
5150,44.46827312,5.503684427
31870,43.41418858,1.393087572
57350,49.20207098,6.931634149
68270,47.82261511,7.352657861
83400,43.10198247,6.189586924
13610,43.69268586,5.389712265
71640,46.83441291,4.723736509
17150,45.40020078,-0.591534697
54570,48.68214582,5.762452476
19130,45.32840787,1.40101233
29720,47.90865072,-4.265402053
6730,43.7449654,7.288515356
12130,44.48701267,3.059041936
16110,45.72876568,0.343147482
63550,45.89599473,3.585318102
62340,50.89295253,1.770849437
52210,47.91016711,4.950564699
54500,48.65730876,6.164429579
54930,48.37425076,6.061838912
88240,48.02828942,6.322825968
70440,47.82563747,6.686349724
71320,46.73017231,4.219457904
58170,46.79655509,3.998402369
89270,47.59693726,3.760915401
21160,47.25795496,5.019417017
89660,47.5235493,3.638129978
71540,47.05732367,4.378749731
21540,47.34373042,4.695379246
58380,46.69793628,3.491821966
58190,47.31144821,3.68323464
89440,47.59334861,3.827674233
58260,46.91231452,3.490933389
58240,46.85814677,3.088070523
71430,46.50096773,4.209059378
80640,49.84753256,1.902131819
59100,50.68824143,3.181649582
59500,50.38195137,3.091136886
62290,50.47513508,2.662460937
59239,50.49705968,3.053884087
59114,50.79802003,2.554616525
62500,50.73398552,2.127289887
59590,50.41085303,3.48971491
59270,50.7271429,2.737691601
59890,50.72809536,2.96956033
62172,50.42272599,2.673768127
2240,49.81087617,3.42158704
80630,50.10822537,2.328673377
62630,50.52301734,1.65175549
80860,50.21896614,1.706814682
62330,50.61664558,2.455520946
59245,50.27597019,4.048302917
59650,50.63226104,3.152842312
62137,50.91701001,1.886670057
14111,49.15534116,-0.397354646
61210,48.76628699,-0.251914358
32720,43.67574532,-0.187323461
3390,46.26007008,2.971668003
19500,45.0333612,1.737370716
13113,43.70492924,5.088574815
